Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
162971,8036025,23,8,single,rented,no,Consultant,Shimla,Himachal_Pradesh,4,14,0
162982,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
162996,7585042,53,15,single,rented,no,Official,Rohtak,Haryana,3,13,0
163032,6765574,21,7,single,rented,yes,Comedian,Shimla,Himachal_Pradesh,5,12,0
163067,5294978,42,17,single,rented,no,Financial_Analyst,Srinagar,Jammu_and_Kashmir,8,11,0
163092,826478,33,15,single,rented,no,Drafter,Ludhiana,Punjab,13,11,0
163096,3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
163098,2858930,40,8,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,8,13,0
163134,2301024,51,11,single,rented,yes,Financial_Analyst,Haridwar,Uttarakhand,7,11,0
163136,6474294,48,9,single,rented,no,Comedian,Amritsar,Punjab,8,13,0
163167,5314421,46,14,single,rented,no,Flight_attendant,Jalandhar,Punjab,8,12,0
163175,4074621,27,14,single,rented,yes,Civil_servant,Sonipat,Haryana,8,13,0
163197,3658284,57,0,single,rented,yes,Fashion_Designer,Jammu[16],Jammu_and_Kashmir,0,11,0
163202,7511554,53,4,single,rented,no,Design_Engineer,Amritsar,Punjab,4,11,0
163212,4470476,38,0,single,rented,yes,Analyst,Srinagar,Jammu_and_Kashmir,0,13,0
163221,4036559,64,1,single,rented,no,Financial_Analyst,Panipat,Haryana,1,12,0
163236,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
163241,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,0
163247,6814840,53,13,married,rented,no,Army_officer,Bhiwani,Haryana,3,11,0
163289,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
163298,9272383,68,20,single,rented,no,Army_officer,Srinagar,Jammu_and_Kashmir,9,13,0
163304,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
163312,4515909,22,12,single,rented,yes,Chef,Sonipat,Haryana,7,13,0
163350,5824731,61,7,single,rented,yes,Financial_Analyst,Sirsa,Haryana,6,14,0
163358,4341353,78,6,single,norent_noown,yes,Petroleum_Engineer,Yamunanagar,Haryana,6,10,0
163377,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
163403,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
163406,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
163412,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
163475,2989320,76,13,single,rented,no,Mechanical_engineer,Ludhiana,Punjab,9,14,0
163508,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,0
163523,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10,0
163539,1680165,67,2,single,rented,no,Civil_engineer,Jammu[16],Jammu_and_Kashmir,2,11,0
163556,8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0
163563,5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
163570,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
163580,9680806,74,2,single,rented,no,Economist,Srinagar,Jammu_and_Kashmir,2,14,0
163589,9031360,74,20,single,rented,yes,Chartered_Accountant,Jalandhar,Punjab,10,10,0
163606,2377730,64,9,single,rented,no,Drafter,Patiala,Punjab,6,13,0
163614,9585722,37,18,single,rented,yes,Comedian,Jalandhar,Punjab,14,11,0
163617,52436,37,19,married,rented,yes,Graphic_Designer,Panipat,Haryana,10,14,0
163625,1698802,71,3,single,rented,yes,Design_Engineer,Shimla,Himachal_Pradesh,3,14,0
163638,4439374,70,16,single,owned,yes,Comedian,Ambala,Haryana,14,10,0
163646,1556371,39,11,single,rented,no,Psychologist,Panchkula,Haryana,8,13,0
163650,8282569,62,9,single,rented,yes,Air_traffic_controller,Dehradun,Uttarakhand,5,12,0
163652,8593281,22,19,single,rented,no,Chef,Ambala,Haryana,11,11,0
163653,8978055,60,9,single,rented,no,Web_designer,Sirsa,Haryana,9,14,0
163660,3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
163664,54128,61,13,single,rented,no,Fashion_Designer,Ambala,Haryana,3,13,0
163689,8217682,67,10,single,norent_noown,yes,Computer_operator,Sirsa,Haryana,10,10,0
163695,7379284,24,12,single,rented,yes,Scientist,Gurgaon,Haryana,9,11,0
163726,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
163732,9034541,68,4,single,rented,no,Firefighter,Patiala,Punjab,4,10,0
163750,912537,27,20,single,rented,no,Flight_attendant,Bathinda,Punjab,11,11,0
163755,8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0
163757,9665324,57,11,single,owned,no,Consultant,Dehradun,Uttarakhand,7,14,0
163781,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,0
163782,1166694,66,3,single,rented,no,Flight_attendant,Phagwara,Punjab,3,14,0
163796,7076437,71,14,single,rented,no,Microbiologist,Jammu[16],Jammu_and_Kashmir,8,12,0
163798,2279438,65,3,single,rented,no,Secretary,Gurgaon,Haryana,3,10,0
163801,436140,73,13,single,rented,no,Petroleum_Engineer,Shimla,Himachal_Pradesh,11,10,0
163843,4751315,26,16,single,rented,yes,Army_officer,Rohtak,Haryana,10,12,0
163857,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,0
163874,5679259,78,17,single,rented,no,Official,Rohtak,Haryana,14,10,0
163888,5792043,71,6,single,norent_noown,yes,Graphic_Designer,Panipat,Haryana,6,11,0
163902,394382,64,6,single,rented,yes,Police_officer,Bathinda,Punjab,6,13,0
163911,2822867,52,16,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,6,14,0
163913,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
163938,4281870,53,1,married,rented,no,Aviator,Bhiwani,Haryana,1,12,0
163940,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
163955,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
163973,600473,24,11,single,rented,no,Analyst,Faridabad,Haryana,6,14,0
163976,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
163989,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14,0
163992,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
164035,4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
164051,550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
164089,2586645,50,6,single,rented,no,Technical_writer,Gurgaon,Haryana,6,10,0
164105,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
164106,3582731,54,2,single,rented,no,Magistrate,Haridwar,Uttarakhand,2,14,0
164116,4745314,61,18,married,rented,no,Computer_operator,Rohtak,Haryana,4,14,0
164126,1369446,59,3,single,rented,no,Police_officer,Bathinda,Punjab,3,11,1
164131,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
164143,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
164158,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
164203,2240230,31,3,married,rented,no,Surveyor,Bhiwani,Haryana,3,12,0
164221,7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
164224,3671761,29,18,single,rented,yes,Scientist,Dehradun,Uttarakhand,3,14,0
164234,6203334,28,12,single,rented,no,Microbiologist,Karnal,Haryana,6,13,0
164238,5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11,0
164260,1662067,31,14,single,rented,yes,Technical_writer,Sirsa,Haryana,7,10,0
164263,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
164309,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
164310,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
164315,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,0
164336,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,0
164338,3117744,55,18,single,rented,no,Flight_attendant,Amritsar,Punjab,7,12,0
164370,6554261,44,12,single,rented,no,Consultant,Panchkula,Haryana,12,10,0
164388,659529,60,10,single,rented,no,Civil_engineer,Srinagar,Jammu_and_Kashmir,8,10,0
164390,3689673,43,11,single,rented,no,Librarian,Gurgaon,Haryana,11,13,0
164393,1877926,52,16,single,rented,no,Fashion_Designer,Bhiwani,Haryana,14,13,0
164402,7171033,68,19,married,rented,no,Computer_operator,Jalandhar,Punjab,4,10,0
164419,6563391,42,9,married,rented,no,Mechanical_engineer,Faridabad,Haryana,9,12,0
164427,3106207,66,6,single,rented,no,Petroleum_Engineer,Sirsa,Haryana,4,10,0
164443,8393068,61,15,married,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,6,14,0
164446,8801912,33,16,married,rented,no,Flight_attendant,Gurgaon,Haryana,9,14,0
164454,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
164468,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,0
164530,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,0
164537,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,0
164540,490369,23,7,single,rented,yes,Analyst,Jalandhar,Punjab,6,14,0
164572,7058393,68,11,single,rented,no,Industrial_Engineer,Panipat,Haryana,11,11,0
164583,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
164593,3917443,27,4,single,rented,no,Geologist,Amritsar,Punjab,4,13,0
164603,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
164614,8817634,22,1,single,rented,no,Petroleum_Engineer,Jalandhar,Punjab,1,14,0
164629,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,0
164648,3019045,76,12,single,rented,no,Design_Engineer,Jammu[16],Jammu_and_Kashmir,11,12,0
164654,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
164660,7779778,27,11,single,rented,no,Engineer,Rohtak,Haryana,8,12,0
164667,3671933,78,18,single,rented,no,Financial_Analyst,Ambala,Haryana,12,12,0
164669,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
164697,1020342,37,14,single,rented,no,Official,Bhiwani,Haryana,9,11,0
164732,170128,29,17,single,rented,no,Analyst,Ambala,Haryana,12,12,0
164754,3816048,55,1,single,rented,no,Chemical_engineer,Sirsa,Haryana,1,14,0
164759,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,0
164768,3204106,27,17,single,rented,no,Magistrate,Ludhiana,Punjab,7,12,0
164801,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,1
164811,5542629,22,16,single,rented,no,Technology_specialist,Ludhiana,Punjab,3,13,0
164828,2003507,61,5,single,rented,no,Dentist,Faridabad,Haryana,3,10,0
164858,8856107,53,20,single,rented,no,Civil_engineer,Panchkula,Haryana,8,12,0
164895,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,9,14,0
164903,7750486,43,10,single,rented,no,Designer,Haridwar,Uttarakhand,10,10,0
164906,9202245,74,16,single,rented,yes,Financial_Analyst,Sirsa,Haryana,13,12,0
164948,5737594,26,11,single,rented,no,Lawyer,Gurgaon,Haryana,10,12,0
164992,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
165003,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
165005,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
165017,326917,31,20,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,11,10,0
165036,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
165052,729340,57,13,single,rented,no,Lawyer,Dehradun,Uttarakhand,13,10,0
165058,3169984,29,1,single,rented,no,Politician,Haridwar,Uttarakhand,1,11,0
165068,6000177,70,1,single,rented,no,Hotel_Manager,Faridabad,Haryana,1,14,0
165082,7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
165092,7360578,26,6,married,rented,yes,Scientist,Faridabad,Haryana,6,10,0
165123,7089126,76,14,single,rented,no,Engineer,Panchkula,Haryana,5,12,0
165129,1739250,29,3,single,rented,no,Psychologist,Bhiwani,Haryana,3,11,0
165134,3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
165138,5347851,73,18,single,rented,no,Dentist,Jammu[16],Jammu_and_Kashmir,8,10,0
165141,7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,0
165142,7273604,27,9,single,rented,yes,Chemical_engineer,Faridabad,Haryana,9,14,0
165174,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
165199,8342442,30,17,single,rented,no,Chemical_engineer,Jammu[16],Jammu_and_Kashmir,11,10,0
165233,9312068,23,0,single,rented,no,Industrial_Engineer,Panipat,Haryana,0,11,0
165263,7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0
165271,1410169,29,17,single,rented,no,Biomedical_Engineer,Ludhiana,Punjab,5,13,0
165275,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
165276,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,0
165303,383685,58,4,single,rented,no,Lawyer,Panchkula,Haryana,4,10,0
165318,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
165343,5828170,66,17,single,rented,no,Petroleum_Engineer,Ludhiana,Punjab,14,14,0
165380,1350358,39,11,single,rented,no,Librarian,Gurgaon,Haryana,11,14,0
165384,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
165389,3301023,33,16,married,rented,no,Police_officer,Panchkula,Haryana,4,11,0
165418,6597082,50,10,single,rented,yes,Magistrate,Jammu[16],Jammu_and_Kashmir,3,11,0
165426,6370366,59,2,single,rented,yes,Graphic_Designer,Yamunanagar,Haryana,2,13,0
165444,4055817,39,14,single,rented,no,Drafter,Gurgaon,Haryana,4,14,0
165471,7234302,31,1,single,rented,no,Chef,Haridwar,Uttarakhand,1,11,0
165475,1489858,24,16,single,owned,yes,Lawyer,Phagwara,Punjab,11,14,0
165480,790606,32,8,single,norent_noown,yes,Architect,Dehradun,Uttarakhand,8,12,0
165490,2487718,24,12,single,owned,no,Police_officer,Ludhiana,Punjab,10,11,0
165532,6466004,66,16,single,rented,yes,Petroleum_Engineer,Phagwara,Punjab,11,13,0
165562,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10,0
165565,9282657,57,17,single,rented,no,Web_designer,Sonipat,Haryana,3,14,0
165571,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,0
165587,5874168,39,12,single,rented,no,Drafter,Ludhiana,Punjab,10,14,0
165595,3267322,37,9,single,rented,yes,Statistician,Gurgaon,Haryana,9,10,0
165623,3071743,59,16,single,norent_noown,yes,Magistrate,Srinagar,Jammu_and_Kashmir,10,14,0
165627,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10,0
165680,874408,47,18,single,rented,no,Chef,Bhiwani,Haryana,3,11,0
165691,972023,37,6,single,rented,yes,Designer,Yamunanagar,Haryana,5,11,0
165720,1232691,43,9,single,rented,yes,Mechanical_engineer,Srinagar,Jammu_and_Kashmir,9,11,0
165732,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
165765,4643972,36,9,single,rented,no,Flight_attendant,Sonipat,Haryana,3,13,0
165770,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
165788,7083559,52,10,single,rented,no,Computer_operator,Bathinda,Punjab,5,13,0
165801,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
165805,3423010,74,3,single,rented,yes,Computer_hardware_engineer,Dehradun,Uttarakhand,3,10,0
165808,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
165819,7773050,59,19,single,rented,no,Magistrate,Phagwara,Punjab,3,12,0
165831,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
165875,2745019,58,16,single,owned,no,Design_Engineer,Bathinda,Punjab,6,14,0
165881,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
165958,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
165979,2861281,25,19,single,rented,no,Air_traffic_controller,Sirsa,Haryana,5,12,0
165992,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
166080,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,0
166084,7127792,36,8,single,norent_noown,no,Computer_hardware_engineer,Yamunanagar,Haryana,8,13,0
166101,2848384,77,19,single,rented,no,Computer_operator,Shimla,Himachal_Pradesh,5,10,0
166116,6718459,66,0,single,rented,yes,Chemical_engineer,Faridabad,Haryana,0,12,0
166117,4806341,79,3,single,rented,no,Computer_operator,Panchkula,Haryana,3,13,0
166119,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,0
166141,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
166157,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,0
166187,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
166198,4195478,52,12,single,owned,no,Aviator,Panipat,Haryana,5,13,0
166216,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
166217,338634,72,13,single,rented,yes,Technology_specialist,Srinagar,Jammu_and_Kashmir,8,12,0
166223,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
166232,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
166242,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
166253,8489881,34,4,married,rented,no,Designer,Jalandhar,Punjab,4,12,0
166257,226629,53,18,single,rented,no,Psychologist,Sirsa,Haryana,12,11,0
166265,7886476,55,8,single,rented,yes,Software_Developer,Ludhiana,Punjab,8,10,0
166273,3412690,66,13,single,rented,no,Hotel_Manager,Amritsar,Punjab,11,14,0
166283,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,0
166284,3933433,32,5,single,rented,no,Graphic_Designer,Bhiwani,Haryana,3,12,0
166286,192829,66,11,single,rented,no,Flight_attendant,Sonipat,Haryana,11,14,0
166293,6606244,33,8,single,rented,no,Flight_attendant,Bhiwani,Haryana,8,13,0
166294,1969961,51,9,married,rented,yes,Dentist,Amritsar,Punjab,9,12,0
166331,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
166356,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
166437,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
166439,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
166457,5121883,32,7,married,rented,no,Lawyer,Ludhiana,Punjab,5,12,0
166464,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
166490,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,1
166497,80183,72,4,single,rented,yes,Financial_Analyst,Srinagar,Jammu_and_Kashmir,4,13,1
166498,2175094,29,4,single,rented,yes,Economist,Srinagar,Jammu_and_Kashmir,4,11,0
166500,8234198,54,16,single,rented,no,Aviator,Yamunanagar,Haryana,3,13,0
166523,8064081,55,18,single,rented,yes,Software_Developer,Bhiwani,Haryana,9,14,0
166556,6382731,51,8,single,rented,yes,Surveyor,Dehradun,Uttarakhand,5,11,0
166567,3342118,78,9,single,rented,no,Biomedical_Engineer,Haridwar,Uttarakhand,6,11,0
166572,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
166576,8170612,62,3,single,rented,no,Politician,Bathinda,Punjab,3,12,0
166586,281081,29,17,single,rented,no,Physician,Ambala,Haryana,6,13,0
166587,5720531,43,12,single,rented,no,Financial_Analyst,Dehradun,Uttarakhand,7,11,0
166598,4016035,35,19,single,rented,no,Police_officer,Patiala,Punjab,3,11,0
166643,7708426,42,14,single,rented,no,Industrial_Engineer,Sirsa,Haryana,7,13,0
166646,5510241,78,14,single,rented,yes,Psychologist,Patiala,Punjab,11,11,0
166659,6666406,79,4,single,rented,no,Graphic_Designer,Rohtak,Haryana,4,12,0
166678,2391997,69,19,single,rented,no,Magistrate,Sirsa,Haryana,6,11,0
166688,1766902,30,14,single,rented,no,Police_officer,Amritsar,Punjab,8,13,0
166716,2730986,35,10,single,rented,no,Web_designer,Panchkula,Haryana,4,14,0
166717,5732813,54,2,single,rented,yes,Geologist,Karnal,Haryana,2,13,0
166720,8597423,27,18,single,rented,no,Technical_writer,Haridwar,Uttarakhand,6,12,0
166750,7770002,25,3,single,owned,yes,Technology_specialist,Ambala,Haryana,3,13,0
166758,2400228,24,1,single,rented,yes,Technology_specialist,Bhiwani,Haryana,1,12,0
166767,5236105,23,7,married,rented,no,Web_designer,Shimla,Himachal_Pradesh,7,13,0
166783,2803526,29,20,single,rented,no,Secretary,Bathinda,Punjab,14,12,0
166785,5559665,56,8,single,rented,yes,Librarian,Dehradun,Uttarakhand,3,12,0
166787,1598380,48,1,single,rented,yes,Computer_hardware_engineer,Jalandhar,Punjab,1,11,0
166789,3319389,35,5,single,rented,yes,Design_Engineer,Ludhiana,Punjab,5,11,0
166793,7545693,50,14,single,rented,no,Engineer,Srinagar,Jammu_and_Kashmir,4,14,0
166795,238506,24,3,single,rented,yes,Consultant,Bhiwani,Haryana,3,13,0
166799,9674252,41,7,single,rented,yes,Petroleum_Engineer,Patiala,Punjab,6,13,0
166811,4726953,61,14,single,rented,no,Air_traffic_controller,Haridwar,Uttarakhand,14,14,0
